2025.03.19,Power Oil (Sachet),Oils,Abuja,500,14,7000,400,138,No,5000
2025.03.20,Semovita 10kg,Swallow,Abuja,10500,18,189000,9200,106,No,0
20/03/2025,Indomie Super Pack,Noodles,Lagos (Ikeja),20000,11,220000,16800,75,No,5000
"Mar 20, 25",Power Oil (Sachet),Oils,Port Harcourt,500,21,10500,400,89,No,5000
"Mar 20, 25",Milo Refill 500g,Beverages,Enugu,7200,4,28800,6000,139,No,10000
21-03-2025,Local Rice (50kg),Grains,Kano,120000,8,960000,105000,50,No,0
2025-03-21,Local Rice (50kg),Grains,Port Harcourt,Promo Price: 119500,3,360000,105000,57,No,5000
21/03/2025,Kings Oil 5L,Oils,Port Harcourt,27000,2,54000,21500,14,No,0
"Mar 21, 25",Semovita 10kg,Swallow,Lagos (Ikeja),10500,0,0,9200,81,No,5000
2025.03.22,Yellow Garri (Paint),Tubers,Lagos (Lekki),5500,7,38500,4200,184,No,50000
"Mar 22, 25",Local Rice (50kg),Grains,Port Harcourt,120000,25,3000000,105000,73,No,50000
22-03-2025,Kings Oil 5L,Oils,Lagos (Lekki),27000,14,378000,21500,116,No,0
2025.03.22,Kings Oil 5L,Oils,Ibadan,27000,0,0,21500,107,No,5000
"Mar 23, 25",Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,15,60000,3200,161,No,50000
23/03/2025,Semovita 10kg,Swallow,Lagos (Lekki),10500,8,84000,9200,41,No,5000
"Mar 23, 25",Indomie Super Pack,Noodles,Kano,20000,19,380000,16800,182,No,5000
23/03/2025,Peak Milk 400g,Dairy,Enugu,5800,1,5800,4900,160,Yes,0
2025-03-24,Dangote Sugar 1kg,Sweeteners,Enugu,4000,29,116000,3200,162,No,0
2025.03.24,Milo Refill 500g,Beverages,Lagos (Ikeja),7200,22,158400,6000,27,No,10000
2025.03.24,Frozen Turkey (kg),Meat,Enugu,11000,21,231000,8800,25,Yes,0
24-03-2025,Semovita 10kg,Swallow,Enugu,10500,22,231000,9200,59,No,50000
25/03/2025,Milo Refill 500g,Beverages,Kano,Promo Price: 6700,-2,0,6000,39,Yes,50000
"Mar 25, 25",Local Rice (50kg),Grains,Enugu,120000,17,2040000,105000,170,No,5000
25/03/2025,Yam Tuber (Large),Produce,Lagos (Lekki),12000,16,192000,8000,195,No,50000
"Mar 25, 25",Beans Brown (Oloyin),Grains,Enugu,4500,5,22500,3200,44,Yes,5000
26/03/2025,Frozen Turkey (kg),Meat,Port Harcourt,11000,19,209000,8800,144,Yes,10000
26/03/2025,Power Oil (Sachet),Oils,Kano,500,24,12000,400,174,No,10000
26-03-2025,Kings Oil 5L,Oils,Lagos (Ikeja),27000,0,0,21500,60,Yes,10000
26-03-2025,Yellow Garri (Paint),Tubers,Lagos (Lekki),5500,2,11000,4200,104,Yes,10000
27-03-2025,Power Oil (Sachet),Oils,Lagos (Lekki),500,16,8000,400,199,No,0
27-03-2025,Yellow Garri (Paint),Tubers,Lagos (Lekki),5500,18,99000,4200,198,Yes,5000
27/03/2025,Semovita 10kg,Swallow,Kano,10500,7,73500,9200,99,No,0
27-03-2025,Milo Refill 500g,Beverages,Enugu,7200,14,100800,6000,65,No,0
28-03-2025,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,-2,0,3200,48,No,50000
28/03/2025,Frozen Turkey (kg),Meat,Port Harcourt,11000,3,33000,8800,98,No,0
28-03-2025,Frozen Turkey (kg),Meat,Enugu,11000,0,0,8800,197,Yes,0
28-03-2025,Dangote Sugar 1kg,Sweeteners,Abuja,4000,4,16000,3200,16,No,5000
2025.03.29,Semovita 10kg,Swallow,Abuja,10500,7,73500,9200,124,No,0
2025-03-29,Indomie Super Pack,Noodles,Kano,20000,17,340000,16800,164,No,5000
2025-03-29,Yellow Garri (Paint),Tubers,Abuja,5500,11,60500,4200,50,No,10000
29/03/2025,Dangote Sugar 1kg,Sweeteners,Lagos (Lekki),4000,6,24000,3200,70,No,0
2025.03.30,Frozen Turkey (kg),Meat,Lagos (Lekki),11000,14,154000,8800,124,No,0
2025.03.30,Yam Tuber (Large),Produce,Lagos (Ikeja),12000,9,108000,8000,47,No,5000
"Mar 30, 25",Yam Tuber (Large),Produce,Kano,12000,16,192000,8000,53,No,0
2025.03.30,Beans Brown (Oloyin),Grains,Enugu,4500,15,67500,3200,89,No,0
2025.03.31,Beans Brown (Oloyin),Grains,Lagos (Lekki),4500,16,72000,3200,60,No,10000
Last Friday,Frozen Turkey (kg),Meat,Abuja,NGN 11000,6,66000,8800,143,No,0
"Mar 31, 25",Indomie Super Pack,Noodles,Enugu,20000,27,540000,16800,183,Yes,5000
31-03-2025,Power Oil (Sachet),Oils,Lagos (Ikeja),500,8,4000,400,53,No,10000
"Apr 01, 25",Frozen Turkey (kg),Meat,Lagos (Ikeja),11000,14,154000,8800,32,Yes,10000
"Apr 01, 25",Beans Brown (Oloyin),Grains,Abuja,4500,0,0,3200,16,No,0
"Apr 01, 25",Semovita 10kg,Swallow,Enugu,10500,-1,0,9200,49,No,10000
01/04/2025,Local Rice (50kg),Grains,Ibadan,120000,30,3600000,105000,191,Yes,50000
"Apr 02, 25",Power Oil (Sachet),Oils,Enugu,500,-1,0,400,61,No,50000
2025-04-02,Yam Tuber (Large),Produce,Kano,12000,-1,0,8000,199,No,0
2025-04-02,Kings Oil 5L,Oils,Kano,27000,1,27000,21500,63,Yes,0
2025-04-02,Peak Milk 400g,Dairy,Port Harcourt,5800,21,121800,4900,79,Yes,10000
03/04/2025,Indomie Super Pack,Noodles,Ibadan,NGN 20000,20,400000,16800,181,No,5000
03/04/2025,Indomie Super Pack,Noodles,Ibadan,Promo Price: 19500,22,440000,16800,173,No,5000
"Apr 03, 25",Power Oil (Sachet),Oils,Port Harcourt,500,9,4500,400,30,No,0
2025-04-03,Beans Brown (Oloyin),Grains,Lagos (Ikeja),4500,17,76500,3200,62,Yes,5000
"Apr 04, 25",Beans Brown (Oloyin),Grains,Enugu,4500,14,63000,3200,163,No,5000
04/04/2025,Indomie Super Pack,Noodles,Abuja,20000,21,420000,16800,132,No,5000
2025.04.04,Kings Oil 5L,Oils,Lagos (Ikeja),27000,23,621000,21500,167,Yes,50000
04-04-2025,Kings Oil 5L,Oils,Abuja,27000,10,270000,21500,41,Yes,50000
2025.04.05,Semovita 10kg,Swallow,Kano,10500,25,262500,9200,72,No,10000
"Apr 05, 25",Peak Milk 400g,Dairy,Ibadan,5800,21,121800,4900,32,No,0
05-04-2025,Yellow Garri (Paint),Tubers,Kano,5500,7,38500,4200,192,No,5000
"Apr 05, 25",Peak Milk 400g,Dairy,Ibadan,5800,4,23200,4900,194,No,5000
06-04-2025,Power Oil (Sachet),Oils,Lagos (Ikeja),500,23,11500,400,64,No,0
06-04-2025,Power Oil (Sachet),Oils,Abuja,500,5,2500,400,21,No,5000
06/04/2025,Kings Oil 5L,Oils,Ibadan,27000,18,486000,21500,28,No,10000
"Apr 06, 25",Yellow Garri (Paint),Tubers,Kano,5500,11,60500,4200,45,Yes,0
2025.04.07,Dangote Sugar 1kg,Sweeteners,Abuja,4000,-2,0,3200,109,No,0
2025-04-07,Indomie Super Pack,Noodles,Kano,20000,15,300000,16800,86,No,0
07/04/2025,Local Rice (50kg),Grains,Ibadan,120000,-2,0,105000,52,No,50000
2025-04-07,Indomie Super Pack,Noodles,Kano,20000,12,240000,16800,95,No,5000
08/04/2025,Beans Brown (Oloyin),Grains,Ibadan,4500,24,108000,3200,14,No,10000
08/04/2025,Yellow Garri (Paint),Tubers,Lagos (Lekki),5500,5,27500,4200,106,No,5000
2025.04.08,Beans Brown (Oloyin),Grains,Kano,4500,30,135000,3200,141,Yes,10000
08-04-2025,Peak Milk 400g,Dairy,Ibadan,5800,7,40600,4900,44,Yes,50000
2025-04-09,Yam Tuber (Large),Produce,Enugu,12000,12,144000,8000,38,No,50000
Last Friday,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,30,120000,3200,168,No,10000
"Apr 09, 25",Frozen Turkey (kg),Meat,Ibadan,11000,17,187000,8800,159,Yes,0
2025-04-09,Milo Refill 500g,Beverages,Ibadan,7200,0,0,6000,179,No,10000
10-04-2025,Milo Refill 500g,Beverages,Enugu,7200,-2,0,6000,198,No,10000
10/04/2025,Frozen Turkey (kg),Meat,Enugu,11000,-2,0,8800,65,No,10000
10-04-2025,Frozen Turkey (kg),Meat,Ibadan,11000,23,253000,8800,49,No,10000
2025-04-10,Milo Refill 500g,Beverages,Abuja,7200,-1,0,6000,26,No,0
11-04-2025,Kings Oil 5L,Oils,Lagos (Ikeja),27000,-1,0,21500,67,No,0
"Apr 11, 25",Peak Milk 400g,Dairy,Enugu,5800,26,150800,4900,18,No,50000
11-04-2025,Yellow Garri (Paint),Tubers,Kano,5500,-1,0,4200,166,No,0
"Apr 11, 25",Peak Milk 400g,Dairy,Lagos (Ikeja),5800,7,40600,4900,155,No,0
12-04-2025,Milo Refill 500g,Beverages,Kano,7200,-1,0,6000,121,No,5000
12-04-2025,Yellow Garri (Paint),Tubers,Kano,5500,4,22000,4200,114,No,10000
12-04-2025,Milo Refill 500g,Beverages,Lagos (Lekki),7200,14,100800,6000,71,No,10000
2025.04.12,Frozen Turkey (kg),Meat,Abuja,11000,26,286000,8800,173,No,5000
2025.04.13,Yellow Garri (Paint),Tubers,Abuja,5500,7,38500,4200,178,No,0
"Apr 13, 25",Yellow Garri (Paint),Tubers,Port Harcourt,Promo Price: 5000,13,71500,4200,72,No,0
2025-04-13,Semovita 10kg,Swallow,Kano,10500,4,42000,9200,154,No,10000
13/04/2025,Peak Milk 400g,Dairy,Lagos (Ikeja),5800,22,127600,4900,16,No,0
2025-04-14,Frozen Turkey (kg),Meat,Abuja,11000,24,264000,8800,63,No,0
14-04-2025,Yam Tuber (Large),Produce,Enugu,12000,14,168000,8000,28,Yes,50000
2025-04-14,Beans Brown (Oloyin),Grains,Port Harcourt,4500,23,103500,3200,197,No,5000
2025.04.14,Indomie Super Pack,Noodles,Abuja,20000,28,560000,16800,152,No,10000
"Apr 15, 25",Yam Tuber (Large),Produce,Ibadan,Promo Price: 11500,-2,0,8000,67,No,0
2025.04.15,Milo Refill 500g,Beverages,Abuja,NGN 7200,13,93600,6000,40,Yes,0
15/04/2025,Milo Refill 500g,Beverages,Port Harcourt,7200,11,79200,6000,51,Yes,5000
15-04-2025,Indomie Super Pack,Noodles,Port Harcourt,20000,18,360000,16800,40,Yes,0
"Apr 16, 25",Milo Refill 500g,Beverages,Port Harcourt,7200,2,14400,6000,11,Yes,0
16-04-2025,Semovita 10kg,Swallow,Lagos (Ikeja),10500,7,73500,9200,143,Yes,0
2025.04.16,Local Rice (50kg),Grains,Enugu,120000,-1,0,105000,169,Yes,0
Last Friday,Peak Milk 400g,Dairy,Port Harcourt,5800,1,5800,4900,180,Yes,0
2025-04-17,Beans Brown (Oloyin),Grains,Ibadan,4500,11,49500,3200,199,No,50000
"Apr 17, 25",Yellow Garri (Paint),Tubers,Lagos (Ikeja),5500,8,44000,4200,12,Yes,10000
"Apr 17, 25",Indomie Super Pack,Noodles,Abuja,20000,4,80000,16800,65,No,0
"Apr 17, 25",Local Rice (50kg),Grains,Enugu,120000,-1,0,105000,117,No,5000
2025-04-18,Peak Milk 400g,Dairy,Kano,5800,23,133400,4900,99,No,10000
"Apr 18, 25",Frozen Turkey (kg),Meat,Lagos (Lekki),11000,6,66000,8800,24,No,10000
18-04-2025,Local Rice (50kg),Grains,Abuja,120000,22,2640000,105000,85,No,5000
2025.04.18,Yellow Garri (Paint),Tubers,Lagos (Lekki),Promo Price: 5000,28,154000,4200,144,No,0
"Apr 19, 25",Frozen Turkey (kg),Meat,Port Harcourt,11000,10,110000,8800,102,No,10000
2025-04-19,Local Rice (50kg),Grains,Ibadan,120000,8,960000,105000,70,No,50000
2025-04-19,Local Rice (50kg),Grains,Lagos (Ikeja),120000,-2,0,105000,94,No,0
19/04/2025,Frozen Turkey (kg),Meat,Abuja,11000,27,297000,8800,33,Yes,0
20/04/2025,Yam Tuber (Large),Produce,Lagos (Lekki),12000,23,276000,8000,58,No,50000
20/04/2025,Semovita 10kg,Swallow,Kano,10500,6,63000,9200,49,No,10000
2025-04-20,Yam Tuber (Large),Produce,Kano,12000,22,264000,8000,23,No,50000
20-04-2025,Yellow Garri (Paint),Tubers,Abuja,5500,5,27500,4200,59,No,50000
"Apr 21, 25",Milo Refill 500g,Beverages,Lagos (Lekki),7200,12,86400,6000,122,Yes,0
21/04/2025,Milo Refill 500g,Beverages,Ibadan,7200,27,194400,6000,38,No,0
2025-04-21,Milo Refill 500g,Beverages,Port Harcourt,7200,8,57600,6000,27,Yes,0
2025-04-21,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,1,4000,3200,110,No,5000
2025.04.22,Dangote Sugar 1kg,Sweeteners,Lagos (Lekki),4000,13,52000,3200,104,No,0
2025.04.22,Frozen Turkey (kg),Meat,Lagos (Lekki),11000,5,55000,8800,170,Yes,5000
2025-04-22,Indomie Super Pack,Noodles,Kano,20000,0,0,16800,175,No,5000
22-04-2025,Peak Milk 400g,Dairy,Lagos (Ikeja),5800,-1,0,4900,138,Yes,0
2025.04.23,Local Rice (50kg),Grains,Abuja,120000,9,1080000,105000,153,Yes,10000
23-04-2025,Power Oil (Sachet),Oils,Ibadan,Promo Price: 0,9,4500,400,60,No,50000
23-04-2025,Beans Brown (Oloyin),Grains,Enugu,4500,20,90000,3200,53,No,50000
2025.04.23,Kings Oil 5L,Oils,Ibadan,27000,5,135000,21500,24,No,50000
24/04/2025,Yam Tuber (Large),Produce,Port Harcourt,12000,28,336000,8000,22,Yes,10000
"Apr 24, 25",Dangote Sugar 1kg,Sweeteners,Enugu,4000,24,96000,3200,29,No,0
2025-04-24,Frozen Turkey (kg),Meat,Abuja,11000,-1,0,8800,87,No,0
"Apr 24, 25",Frozen Turkey (kg),Meat,Kano,11000,28,308000,8800,115,Yes,10000
2025-04-25,Yellow Garri (Paint),Tubers,Abuja,5500,15,82500,4200,180,No,5000
25-04-2025,Dangote Sugar 1kg,Sweeteners,Abuja,4000,20,80000,3200,187,Yes,0
25/04/2025,Frozen Turkey (kg),Meat,Kano,Promo Price: 10500,19,209000,8800,87,No,10000
2025.04.25,Dangote Sugar 1kg,Sweeteners,Lagos (Lekki),Promo Price: 3500,-2,0,3200,99,No,5000
2025.04.26,Beans Brown (Oloyin),Grains,Lagos (Lekki),4500,16,72000,3200,45,No,50000
2025-04-26,Local Rice (50kg),Grains,Abuja,120000,14,1680000,105000,103,No,0
"Apr 26, 25",Frozen Turkey (kg),Meat,Enugu,11000,7,77000,8800,159,No,50000
"Apr 26, 25",Frozen Turkey (kg),Meat,Enugu,11000,8,88000,8800,183,No,0
2025.04.27,Milo Refill 500g,Beverages,Port Harcourt,7200,9,64800,6000,85,No,5000
2025.04.27,Yellow Garri (Paint),Tubers,Enugu,5500,14,77000,4200,133,No,0
2025-04-27,Milo Refill 500g,Beverages,Ibadan,7200,7,50400,6000,185,Yes,0
27-04-2025,Semovita 10kg,Swallow,Ibadan,10500,24,252000,9200,109,Yes,5000
"Apr 28, 25",Yellow Garri (Paint),Tubers,Lagos (Ikeja),5500,12,66000,4200,34,No,10000
28-04-2025,Indomie Super Pack,Noodles,Ibadan,20000,-1,0,16800,122,No,10000
"Apr 28, 25",Dangote Sugar 1kg,Sweeteners,Kano,4000,26,104000,3200,180,No,0
28/04/2025,Yellow Garri (Paint),Tubers,Port Harcourt,5500,7,38500,4200,102,No,0
29-04-2025,Local Rice (50kg),Grains,Abuja,120000,11,1320000,105000,94,Yes,0
29/04/2025,Frozen Turkey (kg),Meat,Port Harcourt,Promo Price: 10500,26,286000,8800,50,Yes,5000
29-04-2025,Indomie Super Pack,Noodles,Lagos (Ikeja),20000,25,500000,16800,95,Yes,0
2025-04-29,Semovita 10kg,Swallow,Enugu,NGN 10500,10,105000,9200,88,No,10000
2025-04-30,Local Rice (50kg),Grains,Kano,120000,16,1920000,105000,15,Yes,50000
"Apr 30, 25",Beans Brown (Oloyin),Grains,Lagos (Lekki),4500,3,13500,3200,29,Yes,0
30/04/2025,Kings Oil 5L,Oils,Lagos (Lekki),27000,6,162000,21500,87,No,0
"Apr 30, 25",Local Rice (50kg),Grains,Enugu,120000,-1,0,105000,139,Yes,0
01-05-2025,Local Rice (50kg),Grains,Ibadan,120000,0,0,105000,58,No,5000
"May 01, 25",Kings Oil 5L,Oils,Kano,27000,9,243000,21500,104,No,0
01-05-2025,Indomie Super Pack,Noodles,Kano,20000,9,180000,16800,200,No,0
2025-05-01,Milo Refill 500g,Beverages,Kano,7200,8,57600,6000,99,No,10000
2025-05-02,Dangote Sugar 1kg,Sweeteners,Abuja,Promo Price: 3500,6,24000,3200,28,No,50000
"May 02, 25",Kings Oil 5L,Oils,Kano,27000,30,810000,21500,75,No,5000
"May 02, 25",Frozen Turkey (kg),Meat,Ibadan,11000,12,132000,8800,115,Yes,0
"May 02, 25",Yellow Garri (Paint),Tubers,Kano,5500,24,132000,4200,65,Yes,50000
"May 03, 25",Frozen Turkey (kg),Meat,Lagos (Ikeja),11000,13,143000,8800,95,No,5000
"May 03, 25",Frozen Turkey (kg),Meat,Abuja,11000,23,253000,8800,71,Yes,0
2025.05.03,Peak Milk 400g,Dairy,Ibadan,5800,2,11600,4900,99,Yes,0
"May 03, 25",Local Rice (50kg),Grains,Enugu,Promo Price: 119500,20,2400000,105000,62,No,50000
2025-05-04,Frozen Turkey (kg),Meat,Kano,11000,22,242000,8800,116,No,10000
2025.05.04,Frozen Turkey (kg),Meat,Abuja,11000,12,132000,8800,183,No,5000
04-05-2025,Dangote Sugar 1kg,Sweeteners,Enugu,4000,9,36000,3200,145,Yes,5000
2025.05.04,Indomie Super Pack,Noodles,Enugu,20000,26,520000,16800,118,No,0
2025-05-05,Peak Milk 400g,Dairy,Lagos (Lekki),5800,0,0,4900,146,No,0
"May 05, 25",Dangote Sugar 1kg,Sweeteners,Abuja,4000,28,112000,3200,13,Yes,5000
05-05-2025,Milo Refill 500g,Beverages,Kano,7200,10,72000,6000,43,No,5000
2025-05-05,Local Rice (50kg),Grains,Lagos (Lekki),120000,7,840000,105000,190,No,5000
2025.05.06,Peak Milk 400g,Dairy,Lagos (Ikeja),5800,-1,0,4900,68,No,0
Last Friday,Semovita 10kg,Swallow,Abuja,10500,8,84000,9200,136,No,50000
06/05/2025,Power Oil (Sachet),Oils,Lagos (Ikeja),500,10,5000,400,136,No,0
06/05/2025,Kings Oil 5L,Oils,Lagos (Ikeja),NGN 27000,-2,0,21500,67,No,10000
"May 07, 25",Indomie Super Pack,Noodles,Kano,20000,25,500000,16800,70,No,5000
07/05/2025,Kings Oil 5L,Oils,Ibadan,27000,2,54000,21500,194,No,0
"May 07, 25",Milo Refill 500g,Beverages,Abuja,7200,6,43200,6000,35,Yes,0
2025.05.07,Semovita 10kg,Swallow,Lagos (Lekki),10500,11,115500,9200,112,No,50000
08-05-2025,Milo Refill 500g,Beverages,Ibadan,7200,-2,0,6000,36,Yes,5000
08-05-2025,Power Oil (Sachet),Oils,Lagos (Lekki),500,18,9000,400,86,No,0
08/05/2025,Peak Milk 400g,Dairy,Lagos (Ikeja),5800,3,17400,4900,50,No,10000
08-05-2025,Local Rice (50kg),Grains,Kano,120000,1,120000,105000,121,No,0
09-05-2025,Peak Milk 400g,Dairy,Lagos (Ikeja),5800,11,63800,4900,49,No,50000
2025.05.09,Yam Tuber (Large),Produce,Lagos (Lekki),12000,15,180000,8000,145,No,0
2025-05-09,Kings Oil 5L,Oils,Lagos (Lekki),27000,10,270000,21500,150,No,50000
09/05/2025,Frozen Turkey (kg),Meat,Enugu,11000,15,165000,8800,124,No,10000
"May 10, 25",Power Oil (Sachet),Oils,Lagos (Ikeja),500,6,3000,400,56,No,0
10/05/2025,Indomie Super Pack,Noodles,Port Harcourt,20000,28,560000,16800,44,Yes,0
10/05/2025,Semovita 10kg,Swallow,Ibadan,10500,21,220500,9200,69,No,5000
10-05-2025,Kings Oil 5L,Oils,Port Harcourt,27000,23,621000,21500,51,Yes,0
11/05/2025,Yam Tuber (Large),Produce,Lagos (Lekki),12000,23,276000,8000,192,No,5000
2025.05.11,Indomie Super Pack,Noodles,Enugu,20000,26,520000,16800,187,No,10000
2025.05.11,Yam Tuber (Large),Produce,Ibadan,12000,30,360000,8000,104,No,50000
11-05-2025,Yam Tuber (Large),Produce,Lagos (Lekki),12000,7,84000,8000,56,No,10000
2025-05-12,Semovita 10kg,Swallow,Lagos (Ikeja),Promo Price: 10000,19,199500,9200,93,Yes,0
2025.05.12,Dangote Sugar 1kg,Sweeteners,Lagos (Ikeja),4000,0,0,3200,19,No,5000
"May 12, 25",Indomie Super Pack,Noodles,Lagos (Ikeja),20000,12,240000,16800,56,No,5000
12/05/2025,Frozen Turkey (kg),Meat,Port Harcourt,11000,3,33000,8800,88,No,50000
13-05-2025,Peak Milk 400g,Dairy,Ibadan,5800,3,17400,4900,167,No,10000
13/05/2025,Beans Brown (Oloyin),Grains,Lagos (Lekki),4500,17,76500,3200,36,Yes,0
2025-05-13,Peak Milk 400g,Dairy,Port Harcourt,5800,17,98600,4900,76,No,0
2025.05.13,Peak Milk 400g,Dairy,Port Harcourt,5800,24,139200,4900,112,No,0
14-05-2025,Kings Oil 5L,Oils,Abuja,27000,16,432000,21500,70,No,0
2025.05.14,Yellow Garri (Paint),Tubers,Enugu,5500,12,66000,4200,121,No,0
2025-05-14,Peak Milk 400g,Dairy,Lagos (Ikeja),NGN 5800,0,0,4900,171,No,0
2025-05-14,Kings Oil 5L,Oils,Port Harcourt,27000,27,729000,21500,37,No,0
2025-05-15,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,24,96000,3200,162,No,10000
"May 15, 25",Beans Brown (Oloyin),Grains,Port Harcourt,4500,8,36000,3200,21,No,50000
2025-05-15,Beans Brown (Oloyin),Grains,Enugu,4500,13,58500,3200,26,No,10000
2025-05-15,Indomie Super Pack,Noodles,Lagos (Ikeja),20000,1,20000,16800,105,No,0
16-05-2025,Frozen Turkey (kg),Meat,Lagos (Ikeja),11000,26,286000,8800,141,No,10000
16-05-2025,Peak Milk 400g,Dairy,Lagos (Lekki),5800,2,11600,4900,141,No,0
16-05-2025,Peak Milk 400g,Dairy,Lagos (Ikeja),5800,28,162400,4900,189,Yes,10000
2025.05.16,Peak Milk 400g,Dairy,Abuja,5800,21,121800,4900,155,No,5000
17-05-2025,Kings Oil 5L,Oils,Enugu,27000,4,108000,21500,187,No,0
2025-05-17,Local Rice (50kg),Grains,Lagos (Lekki),120000,4,480000,105000,59,No,0
17-05-2025,Semovita 10kg,Swallow,Abuja,10500,11,115500,9200,95,Yes,10000
17-05-2025,Semovita 10kg,Swallow,Abuja,Promo Price: 10000,12,126000,9200,168,No,50000
18/05/2025,Peak Milk 400g,Dairy,Lagos (Lekki),5800,7,40600,4900,28,No,5000
18/05/2025,Yam Tuber (Large),Produce,Lagos (Lekki),12000,0,0,8000,66,No,0
2025.05.18,Yellow Garri (Paint),Tubers,Lagos (Ikeja),5500,0,0,4200,37,No,0
2025-05-18,Power Oil (Sachet),Oils,Abuja,NGN 500,-1,0,400,200,Yes,5000
2025-05-19,Peak Milk 400g,Dairy,Lagos (Lekki),5800,-1,0,4900,14,No,5000
"May 19, 25",Kings Oil 5L,Oils,Lagos (Ikeja),27000,23,621000,21500,188,No,0
19-05-2025,Local Rice (50kg),Grains,Lagos (Ikeja),120000,20,2400000,105000,42,No,10000
2025-05-19,Peak Milk 400g,Dairy,Abuja,5800,8,46400,4900,13,No,10000
20/05/2025,Yellow Garri (Paint),Tubers,Lagos (Lekki),Promo Price: 5000,8,44000,4200,58,No,0
20/05/2025,Frozen Turkey (kg),Meat,Lagos (Ikeja),11000,5,55000,8800,17,No,0
"May 20, 25",Yam Tuber (Large),Produce,Port Harcourt,12000,0,0,8000,171,No,10000
2025.05.20,Yam Tuber (Large),Produce,Lagos (Ikeja),12000,5,60000,8000,47,No,0
"May 21, 25",Power Oil (Sachet),Oils,Abuja,Promo Price: 0,11,5500,400,138,No,0
"May 21, 25",Semovita 10kg,Swallow,Lagos (Ikeja),10500,25,262500,9200,20,No,50000
21-05-2025,Semovita 10kg,Swallow,Enugu,10500,18,189000,9200,146,No,0
21-05-2025,Power Oil (Sachet),Oils,Kano,500,-2,0,400,108,Yes,0
22-05-2025,Peak Milk 400g,Dairy,Lagos (Ikeja),5800,19,110200,4900,33,No,10000
2025.05.22,Milo Refill 500g,Beverages,Kano,7200,4,28800,6000,92,No,0
22/05/2025,Peak Milk 400g,Dairy,Lagos (Ikeja),5800,18,104400,4900,135,No,5000
22-05-2025,Beans Brown (Oloyin),Grains,Lagos (Lekki),4500,27,121500,3200,156,No,0
23-05-2025,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,24,96000,3200,37,No,5000
23-05-2025,Milo Refill 500g,Beverages,Abuja,7200,-1,0,6000,38,Yes,50000
2025.05.23,Dangote Sugar 1kg,Sweeteners,Enugu,4000,1,4000,3200,99,No,5000
"May 23, 25",Yellow Garri (Paint),Tubers,Enugu,5500,27,148500,4200,85,No,10000
2025-05-24,Power Oil (Sachet),Oils,Abuja,500,21,10500,400,155,No,10000
2025-05-24,Semovita 10kg,Swallow,Lagos (Ikeja),10500,28,294000,9200,26,Yes,0
"May 24, 25",Power Oil (Sachet),Oils,Port Harcourt,500,12,6000,400,151,No,0
24/05/2025,Yam Tuber (Large),Produce,Enugu,12000,26,312000,8000,153,Yes,50000
"May 25, 25",Milo Refill 500g,Beverages,Enugu,7200,23,165600,6000,141,No,10000
25-05-2025,Indomie Super Pack,Noodles,Enugu,Promo Price: 19500,17,340000,16800,171,No,10000
2025-05-25,Dangote Sugar 1kg,Sweeteners,Ibadan,4000,22,88000,3200,133,No,50000
25-05-2025,Yellow Garri (Paint),Tubers,Port Harcourt,NGN 5500,17,93500,4200,190,No,5000
2025.05.26,Yellow Garri (Paint),Tubers,Enugu,5500,29,159500,4200,63,No,0
26/05/2025,Yellow Garri (Paint),Tubers,Enugu,5500,0,0,4200,80,No,10000
2025.05.26,Milo Refill 500g,Beverages,Enugu,7200,30,216000,6000,155,No,5000
2025-05-26,Beans Brown (Oloyin),Grains,Enugu,4500,22,99000,3200,30,No,0
27-05-2025,Beans Brown (Oloyin),Grains,Ibadan,4500,23,103500,3200,103,No,0
2025-05-27,Milo Refill 500g,Beverages,Abuja,7200,6,43200,6000,166,No,50000
"May 27, 25",Power Oil (Sachet),Oils,Port Harcourt,NGN 500,17,8500,400,187,No,50000
27-05-2025,Frozen Turkey (kg),Meat,Kano,11000,10,110000,8800,138,No,10000
"May 28, 25",Milo Refill 500g,Beverages,Enugu,7200,13,93600,6000,48,No,5000
2025.05.28,Kings Oil 5L,Oils,Lagos (Lekki),27000,18,486000,21500,175,Yes,50000
28-05-2025,Yam Tuber (Large),Produce,Kano,12000,23,276000,8000,78,No,0
28/05/2025,Yellow Garri (Paint),Tubers,Enugu,5500,1,5500,4200,182,No,0
2025.05.29,Semovita 10kg,Swallow,Ibadan,10500,15,157500,9200,146,Yes,0
29/05/2025,Semovita 10kg,Swallow,Abuja,10500,9,94500,9200,62,Yes,50000
2025.05.29,Yam Tuber (Large),Produce,Lagos (Ikeja),12000,-2,0,8000,160,No,5000
29/05/2025,Frozen Turkey (kg),Meat,Kano,Promo Price: 10500,1,11000,8800,111,No,10000
30-05-2025,Beans Brown (Oloyin),Grains,Ibadan,4500,16,72000,3200,45,No,50000
30/05/2025,Yam Tuber (Large),Produce,Port Harcourt,12000,22,264000,8000,58,No,10000
2025-05-30,Power Oil (Sachet),Oils,Ibadan,500,10,5000,400,32,No,50000
